No,RC ID,WB In,Lorry Number,check In,check In Time,Check In Time Difference,BDM,WB Out,check Out,check Out Time,BTM,Nett Weight,Adjustment,Accepted Weight
1634,RC-14-00908,WB01,U5509,9/6/2025 12:00:00 AM,0.350694444,,62350,WB01,9/6/2025 12:00:00 AM,0.371527778,18550,43800,0,43800
1637,RC-14-00910,WB01,U5461,9/6/2025 12:00:00 AM,0.352777778,,45900,WB01,9/6/2025 12:00:00 AM,0.374305556,14650,31250,0,31250
1639,RC-13-00723,WB01,U102,9/6/2025 12:00:00 AM,0.353472222,,58200,WB02,9/6/2025 12:00:00 AM,0.379861111,18400,39800,0,39800
1641,RC-14-00913,WB01,W6928,9/6/2025 12:00:00 AM,0.349305556,,49100,WB01,9/6/2025 12:00:00 AM,0.382638889,17500,31600,0,31600
1642,RC-14-00914,WB01,L3721,9/6/2025 12:00:00 AM,0.359027778,,44200,WB01,9/6/2025 12:00:00 AM,0.383333333,14700,29500,0,29500
1643,RC-13-00724,WB01,Y1281,9/6/2025 12:00:00 AM,0.35625,,58900,WB02,9/6/2025 12:00:00 AM,0.384027778,17700,41200,0,41200
1648,RC-14-00916,WB01,C511,9/6/2025 12:00:00 AM,0.3625,,53350,WB01,9/6/2025 12:00:00 AM,0.392361111,17850,35500,0,35500
1649,RC-13-00728,WB01,G835,9/6/2025 12:00:00 AM,0.364583333,,51400,WB02,9/6/2025 12:00:00 AM,0.393055556,17100,34300,0,34300
1650,RC-14-00917,WB01,D1759,9/6/2025 12:00:00 AM,0.365972222,,59500,WB01,9/6/2025 12:00:00 AM,0.39375,19250,40250,0,40250
1651,RC-14-00918,WB01,6838J,9/6/2025 12:00:00 AM,0.386805556,,62750,WB01,9/6/2025 12:00:00 AM,0.395833333,19050,43700,0,43700
1652,RC-13-00729,WB01,X6785,9/6/2025 12:00:00 AM,0.370833333,,50250,WB02,9/6/2025 12:00:00 AM,0.396527778,14400,35850,0,35850
1653,RC-13-00730,WB01,W5509,9/6/2025 12:00:00 AM,0.366666667,,62450,WB02,9/6/2025 12:00:00 AM,0.397222222,19100,43350,0,43350
1655,RC-14-00919,WB01,C5461,9/6/2025 12:00:00 AM,0.385416667,,40200,WB01,9/6/2025 12:00:00 AM,0.402083333,14850,25350,0,25350
1657,RC-14-00921,WB01,T9955,9/6/2025 12:00:00 AM,0.36875,,55800,WB01,9/6/2025 12:00:00 AM,0.403472222,16850,38950,0,38950
1659,RC-14-00923,WB01,D7300,9/6/2025 12:00:00 AM,0.4,,45400,WB01,9/6/2025 12:00:00 AM,0.406944444,15050,30350,0,30350
1660,RC-14-00924,WB01,A863,9/6/2025 12:00:00 AM,0.378472222,,39550,WB01,9/6/2025 12:00:00 AM,0.406944444,14050,25500,0,25500
1661,RC-14-00925,WB01,L183,9/6/2025 12:00:00 AM,0.390277778,,57050,WB01,9/6/2025 12:00:00 AM,0.409027778,19500,37550,0,37550
1662,RC-14-00926,WB01,A7030,9/6/2025 12:00:00 AM,0.397222222,,43250,WB01,9/6/2025 12:00:00 AM,0.411111111,15050,28200,0,28200
1664,RC-14-00928,WB01,D9398,9/6/2025 12:00:00 AM,0.389583333,,48850,WB01,9/6/2025 12:00:00 AM,0.414583333,14500,34350,0,34350
1665,RC-14-00929,WB01,N2573,9/6/2025 12:00:00 AM,0.407638889,,51950,WB01,9/6/2025 12:00:00 AM,0.416666667,18050,33900,0,33900
1666,RC-14-00930,WB01,6838V,9/6/2025 12:00:00 AM,0.400694444,,62350,WB01,9/6/2025 12:00:00 AM,0.427083333,18250,44100,0,44100
1667,RC-14-00931,WB01,M8386,9/6/2025 12:00:00 AM,0.401388889,,59700,WB01,9/6/2025 12:00:00 AM,0.427777778,19000,40700,0,40700
1668,RC-14-00932,WB01,F9396,9/6/2025 12:00:00 AM,0.410416667,,50200,WB01,9/6/2025 12:00:00 AM,0.43125,14200,36000,0,36000
1669,RC-14-00933,WB01,9398,9/6/2025 12:00:00 AM,0.41875,,41050,WB01,9/6/2025 12:00:00 AM,0.4375,13850,27200,0,27200
1670,RC-14-00934,WB01,Y9396,9/6/2025 12:00:00 AM,0.420138889,,48000,WB01,9/6/2025 12:00:00 AM,0.440277778,15500,32500,0,32500
1671,RC-14-00935,WB01,V4373,9/6/2025 12:00:00 AM,0.421527778,,41750,WB01,9/6/2025 12:00:00 AM,0.440972222,14250,27500,0,27500
1672,RC-14-00936,WB01,D6838,9/6/2025 12:00:00 AM,0.420833333,,64700,WB01,9/6/2025 12:00:00 AM,0.44375,18550,46150,0,46150
1673,RC-13-00732,WB01,J1831,9/6/2025 12:00:00 AM,0.418055556,,54650,WB02,9/6/2025 12:00:00 AM,0.446527778,18450,36200,0,36200
1674,RC-13-00733,WB01,X6838,9/6/2025 12:00:00 AM,0.425694444,,65150,WB02,9/6/2025 12:00:00 AM,0.447222222,18200,46950,0,46950
1675,RC-13-00734,WB01,U9182,9/6/2025 12:00:00 AM,0.423611111,,46700,WB02,9/6/2025 12:00:00 AM,0.448611111,14200,32500,0,32500
1676,RC-13-00735,WB01,B9398,9/6/2025 12:00:00 AM,0.424305556,,48750,WB02,9/6/2025 12:00:00 AM,0.451388889,15200,33550,0,33550
1677,RC-14-00937,WB01,L8368,9/6/2025 12:00:00 AM,0.417361111,,62700,WB01,9/6/2025 12:00:00 AM,0.454166667,17950,44750,0,44750
1678,RC-14-00938,WB01,M7491,9/6/2025 12:00:00 AM,0.411805556,,54900,WB01,9/6/2025 12:00:00 AM,0.455555556,17050,37850,0,37850
1679,RC-13-00736,WB01,8386V,9/6/2025 12:00:00 AM,0.447222222,,63150,WB02,9/6/2025 12:00:00 AM,0.459027778,17600,45550,0,45550
1680,RC-14-00939,WB01,A1390,9/6/2025 12:00:00 AM,0.422916667,,56800,WB01,9/6/2025 12:00:00 AM,0.461805556,17850,38950,0,38950
1681,RC-13-00737,WB01,U5461,9/6/2025 12:00:00 AM,0.458333333,,47700,WB02,9/6/2025 12:00:00 AM,0.4625,14050,33650,0,33650
1682,RC-14-00940,WB01,V9398,9/6/2025 12:00:00 AM,0.425,,46600,WB01,9/6/2025 12:00:00 AM,0.464583333,15900,30700,0,30700
1683,RC-13-00738,WB01,B5288,9/6/2025 12:00:00 AM,0.459027778,,56350,WB02,9/6/2025 12:00:00 AM,0.465277778,19250,37100,0,37100
1684,RC-14-00941,WB01,K9182,9/6/2025 12:00:00 AM,0.413194444,,59650,WB01,9/6/2025 12:00:00 AM,0.465972222,19800,39850,0,39850
1685,RC-13-00739,WB01,C9182,9/6/2025 12:00:00 AM,0.404166667,,64400,WB02,9/6/2025 12:00:00 AM,0.467361111,19550,44850,0,44850
1687,RC-14-00943,WB01,C7826,9/6/2025 12:00:00 AM,0.404861111,,59650,WB01,9/6/2025 12:00:00 AM,0.477083333,20100,39550,0,39550
1688,RC-13-00740,WB01,H6838,9/6/2025 12:00:00 AM,0.415972222,,58800,WB02,9/6/2025 12:00:00 AM,0.477777778,19700,39100,0,39100
1689,RC-14-00944,WB01,Y1281,9/6/2025 12:00:00 AM,0.459722222,,57700,WB01,9/6/2025 12:00:00 AM,0.479166667,17750,39950,0,39950
1690,RC-14-00945,WB01,N8211,9/6/2025 12:00:00 AM,0.427777778,,47350,WB01,9/6/2025 12:00:00 AM,0.48125,14200,33150,0,33150
1694,RC-13-00743,WB01,U9396,9/6/2025 12:00:00 AM,0.430555556,,46350,WB02,9/6/2025 12:00:00 AM,0.488888889,14250,32100,0,32100
1695,RC-14-00947,WB01,Y730,9/6/2025 12:00:00 AM,0.428472222,,51100,WB01,9/6/2025 12:00:00 AM,0.489583333,19700,31400,0,31400
1696,RC-14-00948,WB01,W6838,9/6/2025 12:00:00 AM,0.432638889,,62250,WB01,9/6/2025 12:00:00 AM,0.492361111,18050,44200,0,44200
1698,RC-14-00950,WB01,Y160,9/6/2025 12:00:00 AM,0.431944444,,52000,WB01,9/6/2025 12:00:00 AM,0.496527778,16800,35200,0,35200
1699,RC-14-00951,WB01,D8386,9/6/2025 12:00:00 AM,0.434027778,,60000,WB01,9/6/2025 12:00:00 AM,0.497916667,17350,42650,0,42650
1700,RC-14-00952,WB01,N8836,9/6/2025 12:00:00 AM,0.484722222,,62450,WB01,9/6/2025 12:00:00 AM,0.498611111,18600,43850,0,43850
1701,RC-14-00953,WB01,W2260,9/6/2025 12:00:00 AM,0.435416667,,65400,WB01,9/6/2025 12:00:00 AM,0.501388889,18000,47400,0,47400
1702,RC-13-00744,WB01,K8386,9/6/2025 12:00:00 AM,0.486111111,,58750,WB02,9/6/2025 12:00:00 AM,0.501388889,18400,40350,0,40350
1703,RC-14-00954,WB01,D8386,9/6/2025 12:00:00 AM,0.495138889,,64950,WB01,9/6/2025 12:00:00 AM,0.502083333,18550,46400,0,46400
1704,RC-13-00745,WB01,K3073,9/6/2025 12:00:00 AM,0.438888889,,52650,WB02,9/6/2025 12:00:00 AM,0.502777778,14650,38000,0,38000
1705,RC-14-00955,WB01,M1880,9/6/2025 12:00:00 AM,0.439583333,,51700,WB01,9/6/2025 12:00:00 AM,0.502777778,16250,35450,0,35450
1706,RC-14-00956,WB01,E5855,9/6/2025 12:00:00 AM,0.443055556,,63000,WB01,9/6/2025 12:00:00 AM,0.504166667,18950,44050,0,44050
1707,RC-13-00746,WB01,W6577,9/6/2025 12:00:00 AM,0.446527778,,56550,WB02,9/6/2025 12:00:00 AM,0.504861111,17700,38850,0,38850
1708,RC-14-00957,WB01,F3721,9/6/2025 12:00:00 AM,0.445138889,,51900,WB01,9/6/2025 12:00:00 AM,0.504861111,14450,37450,0,37450
1709,RC-14-00958,WB01,G8863,9/6/2025 12:00:00 AM,0.500694444,,62650,WB01,9/6/2025 12:00:00 AM,0.505555556,18150,44500,0,44500
1711,RC-14-00959,WB01,U5509,9/6/2025 12:00:00 AM,0.449305556,,62550,WB01,9/6/2025 12:00:00 AM,0.5125,18450,44100,0,44100
1712,RC-14-00960,WB01,Y398,9/6/2025 12:00:00 AM,0.448611111,,56450,WB01,9/6/2025 12:00:00 AM,0.515277778,20300,36150,0,36150
1713,RC-14-00961,WB01,A1038,9/6/2025 12:00:00 AM,0.447916667,,61650,WB01,9/6/2025 12:00:00 AM,0.516666667,17850,43800,0,43800
1716,RC-14-00963,WB01,W3868,9/6/2025 12:00:00 AM,0.463194444,,64800,WB01,9/6/2025 12:00:00 AM,0.520138889,17800,47000,0,47000
1717,RC-14-00964,WB01,E738,9/6/2025 12:00:00 AM,0.483333333,,54100,WB01,9/6/2025 12:00:00 AM,0.522222222,18300,35800,0,35800
1721,RC-14-00966,WB01,D1759,9/6/2025 12:00:00 AM,0.491666667,,56850,WB01,9/6/2025 12:00:00 AM,0.535416667,19150,37700,0,37700
1723,RC-14-00967,WB01,6587K,9/6/2025 12:00:00 AM,0.488888889,,33600,WB01,9/6/2025 12:00:00 AM,0.5375,13000,20600,0,20600
1724,RC-14-00968,WB01,C511,9/6/2025 12:00:00 AM,0.490277778,,55800,WB01,9/6/2025 12:00:00 AM,0.538888889,17650,38150,0,38150
1727,RC-14-00970,WB01,V6838,9/6/2025 12:00:00 AM,0.513888889,,65000,WB01,9/6/2025 12:00:00 AM,0.541666667,19950,45050,0,45050
1728,RC-14-00971,WB01,J8683,9/6/2025 12:00:00 AM,0.511805556,,65400,WB01,9/6/2025 12:00:00 AM,0.544444444,18050,47350,0,47350
1729,RC-14-00972,WB01,8683J,9/6/2025 12:00:00 AM,0.518055556,,64450,WB01,9/6/2025 12:00:00 AM,0.547222222,17800,46650,0,46650
1731,RC-14-00974,WB01,6838J,9/6/2025 12:00:00 AM,0.519444444,,62500,WB01,9/6/2025 12:00:00 AM,0.549305556,18950,43550,0,43550
1732,RC-14-00975,WB01,N6883,9/6/2025 12:00:00 AM,0.521527778,,66600,WB01,9/6/2025 12:00:00 AM,0.550694444,18000,48600,0,48600
1733,RC-14-00976,WB01,F9923,9/6/2025 12:00:00 AM,0.522916667,,52200,WB01,9/6/2025 12:00:00 AM,0.552777778,16600,35600,0,35600
1740,RC-13-00755,WB01,A863,9/6/2025 12:00:00 AM,0.494444444,,39000,WB02,9/6/2025 12:00:00 AM,0.558333333,13800,25200,0,25200
1741,RC-13-00756,WB01,L9955,9/6/2025 12:00:00 AM,0.507638889,,46100,WB02,9/6/2025 12:00:00 AM,0.561805556,14950,31150,0,31150
1742,RC-14-00981,WB01,A7030,9/6/2025 12:00:00 AM,0.499305556,,43050,WB01,9/6/2025 12:00:00 AM,0.5625,14900,28150,0,28150
1743,RC-13-00757,WB01,W302,9/6/2025 12:00:00 AM,0.525,,52600,WB02,9/6/2025 12:00:00 AM,0.565972222,15000,37600,0,37600
1746,RC-14-00982,WB01,N6838,9/6/2025 12:00:00 AM,0.561111111,,61950,WB01,9/6/2025 12:00:00 AM,0.570833333,18100,43850,0,43850
1748,RC-14-00983,WB01,P511,9/6/2025 12:00:00 AM,0.514583333,,48300,WB01,9/6/2025 12:00:00 AM,0.571527778,15250,33050,0,33050
1749,RC-14-00984,WB01,C7826,9/6/2025 12:00:00 AM,0.563888889,,58900,WB01,9/6/2025 12:00:00 AM,0.572916667,19500,39400,0,39400
1750,RC-13-00761,WB01,G835,9/6/2025 12:00:00 AM,0.523611111,,50250,WB02,9/6/2025 12:00:00 AM,0.572916667,17100,33150,0,33150
1753,RC-13-00763,WB01,A1390,9/6/2025 12:00:00 AM,0.564583333,,59550,WB02,9/6/2025 12:00:00 AM,0.576388889,17600,41950,0,41950
1755,RC-13-00765,WB01,M7491,9/6/2025 12:00:00 AM,0.565972222,,53250,WB02,9/6/2025 12:00:00 AM,0.58125,16950,36300,0,36300
1756,RC-13-00766,WB01,Q532,9/6/2025 12:00:00 AM,0.566666667,,56350,WB02,9/6/2025 12:00:00 AM,0.582638889,17250,39100,0,39100
1757,RC-14-00986,WB01,6838M,9/6/2025 12:00:00 AM,0.56875,,58850,WB01,9/6/2025 12:00:00 AM,0.585416667,18950,39900,0,39900
1758,RC-14-00987,WB01,K9182,9/6/2025 12:00:00 AM,0.557638889,,64200,WB01,9/6/2025 12:00:00 AM,0.586111111,19750,44450,0,44450
1759,RC-13-00767,WB01,U3738,9/6/2025 12:00:00 AM,0.579861111,,61850,WB02,9/6/2025 12:00:00 AM,0.586805556,17600,44250,0,44250
1760,RC-13-00768,WB01,W6838,9/6/2025 12:00:00 AM,0.58125,,64300,WB02,9/6/2025 12:00:00 AM,0.588194444,17900,46400,0,46400
1761,RC-13-00769,WB01,Y160,9/6/2025 12:00:00 AM,0.581944444,,53050,WB02,9/6/2025 12:00:00 AM,0.590277778,16550,36500,0,36500
1762,RC-13-00770,WB01,K3073,9/6/2025 12:00:00 AM,0.583333333,,46450,WB02,9/6/2025 12:00:00 AM,0.592361111,14550,31900,0,31900
1764,RC-14-00988,WB01,C9182,9/6/2025 12:00:00 AM,0.559722222,,65600,WB01,9/6/2025 12:00:00 AM,0.595833333,19550,46050,0,46050
1765,RC-14-00989,WB01,W6577,9/6/2025 12:00:00 AM,0.584027778,,55750,WB01,9/6/2025 12:00:00 AM,0.600694444,17900,37850,0,37850
1768,RC-13-00774,WB01,8386V,9/6/2025 12:00:00 AM,0.589583333,,63500,WB02,9/6/2025 12:00:00 AM,0.604166667,18050,45450,0,45450
1769,RC-13-00775,WB01,N8836,9/6/2025 12:00:00 AM,0.592361111,,63250,WB02,9/6/2025 12:00:00 AM,0.606944444,18150,45100,0,45100
1770,RC-14-00990,WB01,D8386,9/6/2025 12:00:00 AM,0.59375,,65750,WB01,9/6/2025 12:00:00 AM,0.611111111,18650,47100,0,47100
1771,RC-14-00991,WB01,E5855,9/6/2025 12:00:00 AM,0.590972222,,60850,WB01,9/6/2025 12:00:00 AM,0.615277778,18850,42000,0,42000
1772,RC-14-00992,WB01,D8386,9/6/2025 12:00:00 AM,0.607638889,,62800,WB01,9/6/2025 12:00:00 AM,0.616666667,18000,44800,0,44800
1773,RC-13-00776,WB01,Q8386,9/6/2025 12:00:00 AM,0.608333333,,66100,WB02,9/6/2025 12:00:00 AM,0.617361111,18100,48000,0,48000
1774,RC-13-00777,WB01,E738,9/6/2025 12:00:00 AM,0.599305556,,52200,WB02,9/6/2025 12:00:00 AM,0.61875,17700,34500,0,34500
1775,RC-13-00778,WB01,S1338,9/6/2025 12:00:00 AM,0.604861111,,43200,WB02,9/6/2025 12:00:00 AM,0.627083333,13550,29650,0,29650
1776,RC-13-00779,WB01,U5509,9/6/2025 12:00:00 AM,0.603472222,,58350,WB02,9/6/2025 12:00:00 AM,0.629861111,17800,40550,0,40550
1778,RC-14-00993,WB01,W3868,9/6/2025 12:00:00 AM,0.621527778,,66000,WB01,9/6/2025 12:00:00 AM,0.65,17800,48200,0,48200
1779,RC-14-00994,WB01,T9182,9/6/2025 12:00:00 AM,0.623611111,,57350,WB01,9/6/2025 12:00:00 AM,0.652777778,18150,39200,0,39200
1780,RC-14-00995,WB01,C511,9/6/2025 12:00:00 AM,0.625694444,,57650,WB01,9/6/2025 12:00:00 AM,0.658333333,17550,40100,0,40100
1782,RC-14-00996,WB01,G8638,9/6/2025 12:00:00 AM,0.627083333,,67900,WB01,9/6/2025 12:00:00 AM,0.663888889,18400,49500,0,49500
1784,RC-14-00997,WB01,L3721,9/6/2025 12:00:00 AM,0.627777778,,49350,WB01,9/6/2025 12:00:00 AM,0.666666667,14450,34900,0,34900
1787,RC-14-00998,WB01,Y9396,9/6/2025 12:00:00 AM,0.629166667,,47900,WB01,9/6/2025 12:00:00 AM,0.680555556,15600,32300,0,32300
1788,RC-14-00999,WB01,V4373,9/6/2025 12:00:00 AM,0.629861111,,46450,WB01,9/6/2025 12:00:00 AM,0.681944444,14200,32250,0,32250
1789,RC-14-01000,WB01,K8386,9/6/2025 12:00:00 AM,0.63125,,61050,WB01,9/6/2025 12:00:00 AM,0.682638889,17850,43200,0,43200
1790,RC-14-01001,WB01,A863,9/6/2025 12:00:00 AM,0.634722222,,39750,WB01,9/6/2025 12:00:00 AM,0.686111111,13900,25850,0,25850
1791,RC-14-01002,WB01,N6883,9/6/2025 12:00:00 AM,0.645138889,,66050,WB01,9/6/2025 12:00:00 AM,0.6875,17750,48300,0,48300
1792,RC-14-01003,WB01,U102,9/6/2025 12:00:00 AM,0.645833333,,57400,WB01,9/6/2025 12:00:00 AM,0.692361111,18500,38900,0,38900
1793,RC-14-01004,WB01,D1759,9/6/2025 12:00:00 AM,0.646527778,,58350,WB01,9/6/2025 12:00:00 AM,0.696527778,19000,39350,0,39350
1795,RC-14-01005,WB01,W2260,9/6/2025 12:00:00 AM,0.647222222,,59650,WB01,9/6/2025 12:00:00 AM,0.697916667,17950,41700,0,41700
1798,RC-14-01008,WB01,W6838,9/6/2025 12:00:00 AM,0.694444444,,58850,WB01,9/6/2025 12:00:00 AM,0.703472222,18050,40800,0,40800
1799,RC-13-00786,WB01,U3738,9/6/2025 12:00:00 AM,0.695138889,,61100,WB02,9/6/2025 12:00:00 AM,0.706944444,17350,43750,0,43750
1801,RC-14-01010,WB01,N2573,9/6/2025 12:00:00 AM,0.648611111,,54350,WB01,9/6/2025 12:00:00 AM,0.708333333,17500,36850,0,36850
1803,RC-13-00787,WB01,V9398,9/6/2025 12:00:00 AM,0.650694444,,47650,WB02,9/6/2025 12:00:00 AM,0.713888889,15350,32300,0,32300
1804,RC-14-01012,WB01,Y160,9/6/2025 12:00:00 AM,0.697222222,,53800,WB01,9/6/2025 12:00:00 AM,0.714583333,16750,37050,0,37050
1805,RC-14-01013,WB01,X6785,9/6/2025 12:00:00 AM,0.651388889,,49100,WB01,9/6/2025 12:00:00 AM,0.715277778,14550,34550,0,34550
1807,RC-13-00789,WB01,B9398,9/6/2025 12:00:00 AM,0.652083333,,48900,WB02,9/6/2025 12:00:00 AM,0.718055556,14950,33950,0,33950
1812,RC-14-01016,WB01,D8386,9/6/2025 12:00:00 AM,0.718055556,,58550,WB01,9/6/2025 12:00:00 AM,0.731944444,17900,40650,0,40650
1813,RC-14-01017,WB01,W5509,9/6/2025 12:00:00 AM,0.654166667,,59700,WB01,9/6/2025 12:00:00 AM,0.732638889,19300,40400,0,40400
1814,RC-14-01018,WB01,8683J,9/6/2025 12:00:00 AM,0.654861111,,61550,WB01,9/6/2025 12:00:00 AM,0.734722222,17550,44000,0,44000
1815,RC-14-01019,WB01,V6838,9/6/2025 12:00:00 AM,0.65625,,64200,WB01,9/6/2025 12:00:00 AM,0.736111111,19400,44800,0,44800
1817,RC-14-01021,WB01,D8386,9/6/2025 12:00:00 AM,0.721527778,,60000,WB01,9/6/2025 12:00:00 AM,0.739583333,18500,41500,0,41500
1818,RC-14-01022,WB01,W3868,9/6/2025 12:00:00 AM,0.733333333,,59700,WB01,9/6/2025 12:00:00 AM,0.74375,17700,42000,0,42000
1819,RC-13-00792,WB01,D6838,9/6/2025 12:00:00 AM,0.656944444,,62600,WB02,9/6/2025 12:00:00 AM,0.74375,18000,44600,0,44600
1821,RC-13-00793,WB01,L9955,9/6/2025 12:00:00 AM,0.657638889,,50400,WB02,9/6/2025 12:00:00 AM,0.745833333,15150,35250,0,35250
1823,RC-14-01024,WB01,6838J,9/6/2025 12:00:00 AM,0.664583333,,63950,WB01,9/6/2025 12:00:00 AM,0.757638889,18300,45650,0,45650
1824,RC-13-00795,WB01,L3721,9/6/2025 12:00:00 AM,0.745833333,,48800,WB02,9/6/2025 12:00:00 AM,0.758333333,13500,35300,0,35300
1825,RC-14-01025,WB01,Q532,9/6/2025 12:00:00 AM,0.669444444,,53350,WB01,9/6/2025 12:00:00 AM,0.759027778,17250,36100,0,36100
1826,RC-14-01026,WB01,T9955,9/6/2025 12:00:00 AM,0.747222222,,56200,WB01,9/6/2025 12:00:00 AM,0.760416667,16250,39950,0,39950
1828,RC-14-01027,WB01,K9182,9/6/2025 12:00:00 AM,0.672222222,,62250,WB01,9/6/2025 12:00:00 AM,0.763888889,19500,42750,0,42750
1829,RC-13-00797,WB01,N6838,9/6/2025 12:00:00 AM,0.670833333,,62900,WB02,9/6/2025 12:00:00 AM,0.766666667,13450,49450,0,49450
1832,RC-14-01029,WB01,F9923,9/6/2025 12:00:00 AM,0.672916667,,53800,WB01,9/6/2025 12:00:00 AM,0.771527778,16050,37750,0,37750
1834,RC-14-01030,WB01,L8368,9/6/2025 12:00:00 AM,0.755555556,,58400,WB01,9/6/2025 12:00:00 AM,0.772222222,17300,41100,0,41100
1836,RC-14-01031,WB01,6838M,9/6/2025 12:00:00 AM,0.683333333,,58400,WB01,9/6/2025 12:00:00 AM,0.773611111,18000,40400,0,40400
1837,RC-14-01032,WB01,N6883,9/6/2025 12:00:00 AM,0.767361111,,58600,WB01,9/6/2025 12:00:00 AM,0.779861111,17600,41000,0,41000
1839,RC-14-01034,WB01,C9182,9/6/2025 12:00:00 AM,0.684027778,,62950,WB01,9/6/2025 12:00:00 AM,0.785416667,19150,43800,0,43800
1840,RC-14-01035,WB01,U5461,9/6/2025 12:00:00 AM,0.686805556,,43800,WB01,9/6/2025 12:00:00 AM,0.786111111,14200,29600,0,29600
1841,RC-14-01036,WB01,G8863,9/6/2025 12:00:00 AM,0.776388889,,64150,WB01,9/6/2025 12:00:00 AM,0.7875,18300,45850,0,45850
1842,RC-13-00801,WB01,8386V,9/6/2025 12:00:00 AM,0.689583333,,59000,WB02,9/6/2025 12:00:00 AM,0.788888889,17800,41200,0,41200
1843,RC-13-00802,WB01,E738,9/6/2025 12:00:00 AM,0.690277778,,52400,WB02,9/6/2025 12:00:00 AM,0.790972222,17500,34900,0,34900
1846,RC-13-00804,WB01,G835,9/6/2025 12:00:00 AM,0.788888889,,48100,WB02,9/6/2025 12:00:00 AM,0.801388889,16750,31350,0,31350
1847,RC-14-01038,WB01,E5855,9/6/2025 12:00:00 AM,0.704861111,,59250,WB01,9/6/2025 12:00:00 AM,0.811111111,18250,41000,0,41000
1849,RC-13-00806,WB01,U739,9/6/2025 12:00:00 AM,0.801388889,,52050,WB02,9/6/2025 12:00:00 AM,0.828472222,17100,34950,0,34950
1857,RC-13-00811,WB01,M1880,10/6/2025 12:00:00 AM,0.288888889,,53750,WB02,10/6/2025 12:00:00 AM,0.344444444,16100,37650,0,37650
1862,RC-14-01043,WB01,D6838,10/6/2025 12:00:00 AM,0.290277778,,62000,WB01,10/6/2025 12:00:00 AM,0.354166667,18600,43400,0,43400
1863,RC-14-01044,WB01,G8638,10/6/2025 12:00:00 AM,0.291666667,,67000,WB01,10/6/2025 12:00:00 AM,0.355555556,18400,48600,0,48600
1865,RC-13-00816,WB01,Q8386,10/6/2025 12:00:00 AM,0.292361111,,64950,WB02,10/6/2025 12:00:00 AM,0.359027778,18350,46600,0,46600
1866,RC-13-00817,WB01,6838V,10/6/2025 12:00:00 AM,0.293055556,,65050,WB02,10/6/2025 12:00:00 AM,0.360416667,17850,47200,0,47200
1868,RC-13-00819,WB01,K9182,10/6/2025 12:00:00 AM,0.359027778,,60300,WB02,10/6/2025 12:00:00 AM,0.370138889,19550,40750,0,40750
1869,RC-14-01045,WB01,A863,10/6/2025 12:00:00 AM,0.359722222,,39900,WB01,10/6/2025 12:00:00 AM,0.382638889,13950,25950,0,25950
1870,RC-13-00820,WB01,C9182,10/6/2025 12:00:00 AM,0.36875,,62550,WB02,10/6/2025 12:00:00 AM,0.382638889,19200,43350,0,43350
1871,RC-13-00821,WB01,L183,10/6/2025 12:00:00 AM,0.370138889,,53200,WB02,10/6/2025 12:00:00 AM,0.384027778,19200,34000,0,34000
1872,RC-14-01046,WB01,R631,10/6/2025 12:00:00 AM,0.360416667,,36500,WB01,10/6/2025 12:00:00 AM,0.384027778,14600,21900,0,21900
1873,RC-14-01047,WB01,492,10/6/2025 12:00:00 AM,0.361111111,,46200,WB01,10/6/2025 12:00:00 AM,0.386805556,15400,30800,0,30800
1874,RC-14-01048,WB01,A7030,10/6/2025 12:00:00 AM,0.3625,,42500,WB01,10/6/2025 12:00:00 AM,0.388194444,14100,28400,0,28400
1875,RC-13-00822,WB01,9398,10/6/2025 12:00:00 AM,0.366666667,,44650,WB02,10/6/2025 12:00:00 AM,0.389583333,13600,31050,0,31050
1876,RC-13-00823,WB01,U6661,10/6/2025 12:00:00 AM,0.371527778,,58750,WB02,10/6/2025 12:00:00 AM,0.390972222,17600,41150,0,41150
1877,RC-13-00824,WB01,T6661,10/6/2025 12:00:00 AM,0.372222222,,59150,WB02,10/6/2025 12:00:00 AM,0.391666667,17850,41300,0,41300
1880,RC-13-00827,WB01,U5509,10/6/2025 12:00:00 AM,0.379166667,,57700,WB02,10/6/2025 12:00:00 AM,0.397222222,18600,39100,0,39100
1882,RC-13-00829,WB01,C511,10/6/2025 12:00:00 AM,0.377777778,,57150,WB02,10/6/2025 12:00:00 AM,0.4,17400,39750,0,39750
1883,RC-14-01049,WB01,6838J,10/6/2025 12:00:00 AM,0.380555556,,62100,WB01,10/6/2025 12:00:00 AM,0.4,19050,43050,0,43050
1884,RC-13-00830,WB01,J1831,10/6/2025 12:00:00 AM,0.379861111,,51100,WB02,10/6/2025 12:00:00 AM,0.400694444,18150,32950,0,32950
1885,RC-14-01050,WB01,U6065,10/6/2025 12:00:00 AM,0.383333333,,35550,WB01,10/6/2025 12:00:00 AM,0.401388889,13250,22300,0,22300
1887,RC-14-01051,WB01,L8368,10/6/2025 12:00:00 AM,0.38125,,63750,WB01,10/6/2025 12:00:00 AM,0.404861111,18150,45600,0,45600
1889,RC-14-01052,WB01,B8801,10/6/2025 12:00:00 AM,0.389583333,,39150,WB01,10/6/2025 12:00:00 AM,0.40625,13650,25500,0,25500
1890,RC-14-01053,WB01,T6838,10/6/2025 12:00:00 AM,0.390972222,,65300,WB01,10/6/2025 12:00:00 AM,0.407638889,20350,44950,0,44950
